game_id,season,week,event_time,team,opponent,actual_margin,game_result,source_provenance,recorded_at,split
NCAA-2021-352898,2021,1,2021-08-28T17:00:00+00:00,ILL,NEB,8,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352793,2021,1,2021-08-28T18:00:00+00:00,FRES,UConn,45,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353643,2021,1,2021-08-28T19:30:00+00:00,UCLA,HAW,34,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353178,2021,1,2021-08-29T01:30:00+00:00,NMSU,UTEP,-27,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353636,2021,1,2021-09-02T23:00:00+00:00,UCF,BOISE,5,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353143,2021,1,2021-09-02T23:30:00+00:00,NCSU,USF,45,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353045,2021,1,2021-09-03T00:00:00+00:00,MINN,OSU,-14,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353741,2021,1,2021-09-03T22:00:00+00:00,VT,UNC,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353136,2021,1,2021-09-03T23:00:00+00:00,CHAR,DUKE,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353756,2021,1,2021-09-03T23:00:00+00:00,WAKE,ODU,32,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353199,2021,1,2021-09-04T01:00:00+00:00,NU,MSU,-17,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-2081798,2021,1,2021-09-04T16:00:00+00:00,RUTG,TEM,47,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353791,2021,1,2021-09-04T16:00:00+00:00,WIS,PSU,-6,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353977,2021,1,2021-09-04T16:00:00+00:00,KSU,STAN,17,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-365768,2021,1,2021-09-04T16:00:00+00:00,OU,TLN,5,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352576,2021,1,2021-09-04T18:00:00+00:00,ARK,RICE,21,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353248,2021,1,2021-09-04T18:00:00+00:00,ORE,FRES,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352919,2021,1,2021-09-04T19:30:00+00:00,IOWA,IU,28,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353122,2021,1,2021-09-04T19:30:00+00:00,NAVY,MRSH,-42,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353978,2021,1,2021-09-04T19:30:00+00:00,MIA,ALA,-31,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352474,2021,1,2021-09-04T20:00:00+00:00,MSST,LT,1,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353010,2021,1,2021-09-04T20:30:00+00:00,MD,WVU,6,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-364339,2021,1,2021-09-04T22:00:00+00:00,USC,SJSU,23,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353304,2021,1,2021-09-04T23:00:00+00:00,PUR,ORST,9,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353979,2021,1,2021-09-04T23:00:00+00:00,HOU,TTU,-17,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352779,2021,1,2021-09-04T23:30:00+00:00,FLA,FAU,21,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352899,2021,1,2021-09-04T23:30:00+00:00,ILL,UTSA,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353980,2021,1,2021-09-04T23:30:00+00:00,CLEM,UGA,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353644,2021,1,2021-09-05T00:30:00+00:00,UCLA,LSU,11,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352611,2021,1,2021-09-05T02:30:00+00:00,CAL,NEV,-5,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353411,2021,1,2021-09-05T02:30:00+00:00,SDSU,NMSU,18,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353981,2021,1,2021-09-05T02:30:00+00:00,ARIZ,BYU,-8,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353770,2021,1,2021-09-05T03:00:00+00:00,WSU,USU,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352800,2021,1,2021-09-06T00:30:00+00:00,FSU,ND,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353982,2021,1,2021-09-07T00:00:00+00:00,MISS,LOU,19,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352534,2021,2,2021-09-11T01:30:00+00:00,BOISE,UTEP,41,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353714,2021,2,2021-09-11T15:00:00+00:00,UVA,ILL,28,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353228,2021,2,2021-09-11T16:00:00+00:00,OKST,TLSA,5,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353262,2021,2,2021-09-11T16:00:00+00:00,OSU,ORE,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352737,2021,2,2021-09-11T17:00:00+00:00,ECU,SC,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353425,2021,2,2021-09-11T17:00:00+00:00,USF,FLA,-22,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353524,2021,2,2021-09-11T17:00:00+00:00,TENN,PITT,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353474,2021,2,2021-09-11T18:00:00+00:00,SYR,RUTG,-10,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353742,2021,2,2021-09-11T18:00:00+00:00,VT,MTSU,21,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352668,2021,2,2021-09-11T19:30:00+00:00,COLO,TA&M,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352821,2021,2,2021-09-11T19:30:00+00:00,UGA,UAB,49,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353123,2021,2,2021-09-11T19:30:00+00:00,NAVY,AF,-20,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353503,2021,2,2021-09-11T19:30:00+00:00,TCU,CAL,2,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352675,2021,2,2021-09-11T20:00:00+00:00,UConn,PUR,-49,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352885,2021,2,2021-09-11T20:30:00+00:00,ISU,IOWA,-10,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353318,2021,2,2021-09-11T22:30:00+00:00,RICE,HOU,-37,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352475,2021,2,2021-09-11T23:00:00+00:00,MSST,NCSU,14,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352577,2021,2,2021-09-11T23:00:00+00:00,ARK,TEX,19,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353172,2021,2,2021-09-11T23:00:00+00:00,NM,NMSU,11,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353454,2021,2,2021-09-11T23:00:00+00:00,SMU,UNT,23,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352962,2021,2,2021-09-12T00:30:00+00:00,UK,MIZ,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353032,2021,2,2021-09-12T01:00:00+00:00,MICH,WASH,21,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352425,2021,2,2021-09-12T02:00:00+00:00,ARIZ,SDSU,-24,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352696,2021,2,2021-09-12T02:00:00+00:00,CSU,VAN,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352604,2021,2,2021-09-12T02:15:00+00:00,BYU,UTAH,9,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352440,2021,2,2021-09-12T02:30:00+00:00,ASU,UNLV,27,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-353255,2021,2,2021-09-12T03:00:00+00:00,ORST,HAW,18,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-364340,2021,2,2021-09-12T03:30:00+00:00,USC,STAN,-14,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json,2026-08-22T03:41:50+00:00,training
NCAA-2021-352983,2021,3,2021-09-17T23:30:00+00:00,LOU,UCF,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352900,2021,3,2021-09-18T01:00:00+00:00,ILL,MD,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353039,2021,3,2021-09-18T16:00:00+00:00,MIA,MSU,-21,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353221,2021,3,2021-09-18T16:00:00+00:00,OU,NEB,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353482,2021,3,2021-09-18T16:00:00+00:00,TA&M,NM,34,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353509,2021,3,2021-09-18T16:00:00+00:00,TEM,BC,-25,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353820,2021,3,2021-09-18T16:00:00+00:00,WVU,VT,6,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352669,2021,3,2021-09-18T17:00:00+00:00,COLO,MINN,-30,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352913,2021,3,2021-09-18T17:00:00+00:00,IU,CIN,-14,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352955,2021,3,2021-09-18T18:05:00+00:00,KSU,NEV,21,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353151,2021,3,2021-09-18T18:30:00+00:00,ND,PUR,14,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352941,2021,3,2021-09-18T19:30:00+00:00,KU,BAY,-38,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352969,2021,3,2021-09-18T19:30:00+00:00,LT,SMU,-2,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353263,2021,3,2021-09-18T19:30:00+00:00,OSU,TLSA,21,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353758,2021,3,2021-09-18T19:30:00+00:00,WAKE,FSU,21,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353772,2021,3,2021-09-18T19:30:00+00:00,WSU,USC,-31,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352731,2021,3,2021-09-18T20:00:00+00:00,DUKE,NU,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353018,2021,3,2021-09-18T20:00:00+00:00,MEM,MSST,2,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352640,2021,3,2021-09-18T20:30:00+00:00,CLEM,GT,6,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352780,2021,3,2021-09-18T20:30:00+00:00,FLA,ALA,-2,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353616,2021,3,2021-09-18T22:00:00+00:00,UTSA,MTSU,14,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352822,2021,3,2021-09-18T23:00:00+00:00,UGA,SC,27,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353004,2021,3,2021-09-18T23:00:00+00:00,MRSH,ECU,-4,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353412,2021,3,2021-09-18T23:00:00+00:00,SDSU,UTAH,2,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353546,2021,3,2021-09-18T23:00:00+00:00,TTU,FIU,33,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352419,2021,3,2021-09-18T23:30:00+00:00,AF,USU,-4,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353193,2021,3,2021-09-18T23:30:00+00:00,UNT,UAB,-34,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353291,2021,3,2021-09-18T23:30:00+00:00,PSU,AUB,8,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353665,2021,3,2021-09-18T23:30:00+00:00,UNC,UVA,20,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353242,2021,3,2021-09-19T00:00:00+00:00,MISS,TLN,40,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353539,2021,3,2021-09-19T00:00:00+00:00,TEX,RICE,58,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353728,2021,3,2021-09-19T00:00:00+00:00,VAN,STAN,-18,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352535,2021,3,2021-09-19T01:00:00+00:00,BOISE,OKST,-1,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352605,2021,3,2021-09-19T02:15:00+00:00,BYU,ASU,10,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353898,2021,3,2021-09-19T02:30:00+00:00,UNLV,ISU,-45,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353645,2021,3,2021-09-19T02:45:00+00:00,UCLA,FRES,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-352864,2021,3,2021-09-19T04:30:00+00:00,HAW,SJSU,-4,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json,2026-08-22T03:41:51+00:00,training
NCAA-2021-353138,2021,4,2021-09-24T22:30:00+00:00,CHAR,MTSU,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/04/scoreboard.json,2026-08-22T03:41:52+00:00,training
NCAA-2021-353715,2021,4,2021-09-24T23:00:00+00:00,UVA,WAKE,-20,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/04/scoreboard.json,2026-08-22T03:41:52+00:00,training
NCAA-2021-352795,2021,4,2021-09-25T02:00:00+00:00,FRES,UNLV,8,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/04/scoreboard.json,2026-08-22T03:41:52+00:00,training
NCAA-2021-352570,2021,4,2021-09-25T16:00:00+00:00,BC,MIZ,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/04/scoreboard.json,2026-08-22T03:41:52+00:00,training
NCAA-2021-353984,2021,4,2021-09-25T16:00:00+00:00,WIS,ND,-28,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/04/scoreboard.json,2026-08-22T03:41:52+00:00,training
NCAA-2021-363938,2021,4,2021-09-25T16:00:00+00:00,USU,BOISE,-24,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/04/scoreboard.json,2026-08-22T03:41:52+00:00,training
